transaction_id,item_id,transaction_date,quantity,price,customer_id,item_name
581,2,2023-10-07,15,499.99,8,Item_B
582,5,2023-09-28,17,328.55,30,Item_E
583,3,2023-12-05,38,418.19,20,Item_C
584,4,2023-04-25,1,300.06,4,Item_D
585,6,2023-12-08,43,200.54,24,Item_F
586,3,2023-08-11,9,217.16,27,Item_C
587,4,2023-04-19,47,498.12,7,Item_D
588,1,2023-12-24,14,435.97,10,Item_A
589,9,2023-08-03,49,89.14,16,Item_I
590,4,2023-09-14,23,72.8,13,Item_D
591,10,2023-01-24,10,331.54,18,Item_J
592,4,2023-09-19,44,17.13,23,Item_D
593,4,2023-02-27,45,115.25,25,Item_D
594,10,2023-08-16,46,433.87,15,Item_J
595,7,2023-07-20,3,220.94,8,Item_G
596,4,2023-07-30,25,476.86,24,Item_D
597,9,2023-10-28,32,139.39,21,Item_I
598,1,2023-12-05,25,337.41,16,Item_A
599,1,2023-12-15,16,126.52,9,Item_A
600,7,2023-12-02,8,373.38,8,Item_G
601,7,2023-06-06,23,104.35,13,Item_G
602,6,2023-12-13,10,282.69,7,Item_F
603,1,2023-03-26,36,469.18,8,Item_A
604,7,2023-02-11,14,147.89,21,Item_G
605,6,2023-01-04,25,234.51,20,Item_F
606,6,2023-04-08,38,284.84,7,Item_F
607,9,2023-11-26,37,25.25,1,Item_I
608,8,2023-03-12,37,305.74,1,Item_H
609,7,2023-10-13,36,364.27,30,Item_G
610,4,2023-12-14,45,1.8,4,Item_D
611,4,2023-08-05,17,129.85,21,Item_D
612,2,2023-02-26,9,234.71,7,Item_B
613,4,2023-11-06,19,409.93,1,Item_D
614,7,2023-08-08,38,143.7,4,Item_G
615,2,2023-08-22,29,322.7,23,Item_B
616,10,2023-12-18,46,159.43,24,Item_J
617,2,2023-02-16,39,425.64,15,Item_B
618,6,2023-03-15,25,279.95,1,Item_F
619,10,2023-06-21,35,318.62,30,Item_J
620,4,2023-03-25,2,308.95,16,Item_D
621,4,2023-11-30,36,423.07,20,Item_D
622,3,2023-08-13,27,177.84,18,Item_C
623,2,2023-12-28,31,291.16,26,Item_B
624,9,2023-10-14,28,273.44,27,Item_I
625,6,2023-02-06,19,14.02,6,Item_F
626,7,2023-11-13,41,282.98,18,Item_G
627,10,2023-06-29,28,233.66,13,Item_J
628,10,2023-06-29,9,283.25,26,Item_J
629,2,2023-04-20,7,499.75,15,Item_B
630,5,2023-08-20,3,263.86,6,Item_E
631,8,2023-05-22,9,212.5,21,Item_H
632,3,2023-08-27,8,166.62,2,Item_C
633,6,2023-04-25,20,136.83,26,Item_F
634,2,2023-04-04,43,372.82,4,Item_B
635,5,2023-12-31,1,301.35,19,Item_E
636,7,2023-04-04,43,249.36,10,Item_G
637,4,2023-04-04,22,300.01,22,Item_D
638,4,2023-08-20,12,174.92,2,Item_D
639,4,2023-10-18,24,279.06,12,Item_D
640,2,2023-10-23,34,410.29,1,Item_B
641,10,2023-03-31,3,67.34,8,Item_J
642,4,2023-06-19,23,34.99,13,Item_D
643,4,2023-06-03,18,126.69,23,Item_D
644,1,2023-08-28,35,433.92,16,Item_A
645,7,2023-05-23,36,172.08,24,Item_G
646,9,2023-01-26,12,261.79,24,Item_I
647,3,2023-07-30,4,492.03,9,Item_C
648,2,2023-05-16,7,292.39,15,Item_B
649,9,2023-10-19,5,332.66,2,Item_I
650,1,2023-06-12,18,13.11,13,Item_A
651,7,2023-03-13,8,78.62,13,Item_G
652,3,2023-12-13,6,250.09,23,Item_C
653,5,2023-07-08,26,170.74,20,Item_E
654,1,2023-09-28,25,164.59,2,Item_A
655,10,2023-06-07,30,368.33,5,Item_J
656,5,2023-11-13,5,266.94,24,Item_E
657,3,2023-02-24,13,479.91,1,Item_C
658,2,2023-09-02,18,84.97,29,Item_B
659,3,2023-01-29,10,468.0,30,Item_C
660,2,2023-12-01,32,354.42,14,Item_B
661,3,2023-10-23,39,138.49,22,Item_C
662,2,2023-01-18,14,275.34,16,Item_B
663,10,2023-06-30,20,372.22,29,Item_J
664,6,2023-06-30,37,497.17,13,Item_F
665,5,2023-07-06,22,19.74,12,Item_E
666,6,2023-01-09,14,118.87,14,Item_F
667,6,2023-01-24,38,184.51,26,Item_F
668,4,2023-05-27,43,177.33,20,Item_D
669,1,2023-06-04,38,383.49,12,Item_A
670,7,2023-03-08,37,48.23,14,Item_G
671,9,2023-04-04,24,106.96,5,Item_I
672,6,2023-09-18,48,302.28,7,Item_F
673,7,2023-07-07,3,258.27,27,Item_G
674,1,2023-03-05,42,149.13,30,Item_A
675,6,2023-06-12,48,207.37,21,Item_F
676,6,2023-05-08,27,380.26,24,Item_F
677,1,2023-04-01,14,344.73,10,Item_A
678,7,2023-07-30,17,291.66,9,Item_G
679,1,2023-11-20,43,118.15,1,Item_A
680,1,2023-10-24,7,58.05,24,Item_A
681,3,2023-09-19,6,33.47,5,Item_C
682,1,2023-02-09,42,374.41,14,Item_A
683,6,2023-11-27,22,88.94,19,Item_F
684,2,2023-01-14,48,278.7,15,Item_B
685,2,2023-02-03,41,456.89,10,Item_B
686,8,2023-10-08,9,119.02,1,Item_H
687,10,2023-02-07,7,495.42,12,Item_J
688,9,2023-09-29,14,467.6,8,Item_I
689,4,2023-09-20,43,207.39,30,Item_D
690,7,2023-02-09,43,135.27,15,Item_G
691,4,2023-11-01,5,46.65,20,Item_D
692,7,2023-05-16,32,92.99,23,Item_G
693,5,2023-11-13,24,58.14,26,Item_E
694,5,2023-06-24,28,349.51,24,Item_E
695,1,2023-12-17,47,387.16,1,Item_A
696,8,2023-10-30,22,200.64,17,Item_H
697,1,2023-04-10,6,136.09,28,Item_A
698,10,2023-09-30,44,75.53,11,Item_J
699,2,2023-11-24,2,166.03,8,Item_B
700,4,2023-12-04,11,11.48,23,Item_D
701,6,2023-02-20,6,314.94,9,Item_F
702,8,2023-02-25,7,90.64,29,Item_H
703,3,2023-04-01,20,120.74,3,Item_C
704,6,2023-11-24,7,131.0,22,Item_F
705,4,2023-10-13,48,430.35,23,Item_D
706,6,2023-04-17,19,403.2,4,Item_F
707,2,2023-04-10,4,95.58,16,Item_B
708,5,2023-06-04,16,352.66,13,Item_E
709,6,2023-12-03,23,295.77,6,Item_F
710,7,2023-06-25,31,356.43,15,Item_G
711,2,2023-11-26,5,411.38,13,Item_B
712,9,2023-10-09,40,378.17,29,Item_I
713,6,2023-01-09,8,295.3,22,Item_F
714,1,2023-07-06,48,486.55,25,Item_A
715,8,2023-10-11,6,403.6,5,Item_H
716,3,2023-07-26,14,52.61,23,Item_C
717,4,2023-02-02,42,45.0,3,Item_D
718,5,2023-08-22,23,136.45,9,Item_E
719,6,2023-05-11,15,381.72,1,Item_F
720,9,2023-12-26,40,83.06,24,Item_I
721,8,2023-07-24,31,86.41,10,Item_H
722,3,2023-12-04,37,287.48,6,Item_C
723,6,2023-04-15,48,419.88,17,Item_F
724,5,2023-07-23,47,80.08,28,Item_E
725,2,2023-09-08,28,360.01,25,Item_B
726,1,2023-07-04,37,7.61,25,Item_A
727,10,2023-04-20,14,249.7,18,Item_J
728,6,2023-01-27,11,145.83,19,Item_F
729,9,2023-09-10,24,497.14,25,Item_I
730,5,2023-06-08,2,212.57,3,Item_E
731,6,2023-08-28,18,10.29,5,Item_F
732,8,2023-06-18,1,166.27,25,Item_H
733,10,2023-09-04,16,484.06,9,Item_J
734,4,2023-11-17,36,301.42,16,Item_D
735,1,2023-12-22,26,329.89,24,Item_A
736,4,2023-02-13,23,397.33,25,Item_D
737,7,2023-07-30,32,224.13,7,Item_G
738,2,2023-01-14,32,70.74,10,Item_B
739,10,2023-03-26,20,390.52,5,Item_J
740,7,2023-03-28,7,220.11,12,Item_G
741,10,2023-01-28,15,399.69,10,Item_J
742,4,2023-05-25,26,253.97,18,Item_D
743,7,2023-09-20,10,387.49,6,Item_G
744,4,2023-11-10,8,157.48,23,Item_D
745,7,2023-04-06,16,164.82,21,Item_G
746,4,2023-04-23,43,194.14,6,Item_D
747,10,2023-04-13,49,23.16,12,Item_J
748,5,2023-09-03,29,304.27,25,Item_E
749,1,2023-03-01,2,262.85,5,Item_A
750,4,2023-11-17,13,123.02,12,Item_D
751,3,2023-01-16,27,349.5,23,Item_C
752,9,2023-05-21,32,87.59,18,Item_I
753,3,2023-10-27,42,437.51,22,Item_C
754,1,2023-02-25,26,458.43,6,Item_A
755,9,2023-11-14,26,108.59,19,Item_I
756,5,2023-12-14,12,73.1,25,Item_E
757,8,2023-05-22,48,260.54,19,Item_H
758,9,2023-06-02,47,9.55,15,Item_I
759,4,2023-01-15,14,202.85,15,Item_D
760,9,2023-11-16,35,411.25,6,Item_I
761,9,2023-06-07,31,452.47,17,Item_I
762,8,2023-12-22,18,43.76,6,Item_H
763,9,2023-09-27,9,419.67,16,Item_I
764,2,2023-12-21,28,187.99,29,Item_B
765,1,2023-12-11,29,126.2,18,Item_A
766,9,2023-05-08,1,368.7,26,Item_I
767,3,2023-07-27,15,79.99,21,Item_C
768,5,2023-10-22,24,104.3,9,Item_E
769,7,2023-03-30,4,225.51,9,Item_G
770,2,2023-03-03,40,289.75,7,Item_B
771,9,2023-02-04,14,27.61,13,Item_I
772,1,2023-03-03,20,63.11,1,Item_A
773,1,2023-01-17,32,443.62,5,Item_A
774,5,2023-10-28,9,486.09,10,Item_E
775,1,2023-01-17,47,83.85,3,Item_A
776,1,2023-06-18,49,188.07,5,Item_A
777,2,2023-01-25,16,463.43,11,Item_B
778,2,2023-06-05,30,314.51,17,Item_B
779,7,2023-06-01,2,491.9,25,Item_G
780,2,2023-04-29,40,72.39,25,Item_B
781,3,2023-02-01,35,113.86,1,Item_C
782,7,2023-11-09,35,434.26,17,Item_G
783,3,2023-02-13,35,427.87,19,Item_C
784,7,2023-03-27,9,400.92,8,Item_G
785,8,2023-08-16,14,209.52,16,Item_H
786,4,2023-01-17,37,149.41,18,Item_D
787,2,2023-06-07,14,92.97,29,Item_B
788,8,2023-08-07,39,9.72,11,Item_H
789,10,2023-06-03,44,468.83,5,Item_J
790,8,2023-11-19,30,323.57,7,Item_H
791,5,2023-12-30,2,459.75,24,Item_E
792,7,2023-03-13,13,496.74,7,Item_G
793,10,2023-04-02,45,119.63,13,Item_J
794,8,2023-11-30,36,428.28,29,Item_H
795,5,2023-09-07,49,405.35,9,Item_E
796,8,2023-10-02,49,474.48,26,Item_H
797,10,2023-04-17,29,442.52,17,Item_J
798,3,2023-07-03,8,449.3,11,Item_C
799,3,2023-09-27,19,306.42,14,Item_C
800,5,2023-09-28,4,192.96,23,Item_E
801,3,2023-10-29,20,108.4,16,Item_C
802,4,2023-03-26,41,119.11,26,Item_D
803,10,2023-11-04,43,272.1,27,Item_J
804,2,2023-07-19,19,187.04,26,Item_B
805,5,2023-02-24,37,160.79,23,Item_E
806,5,2023-09-10,20,1.94,17,Item_E
807,8,2023-03-01,7,454.07,28,Item_H
808,10,2023-07-20,13,83.99,6,Item_J
809,9,2023-11-24,42,31.64,30,Item_I
810,4,2023-01-22,48,296.09,8,Item_D
811,2,2023-09-28,18,427.81,14,Item_B
812,6,2023-04-08,19,94.27,6,Item_F
813,2,2023-12-20,1,73.84,11,Item_B
814,3,2023-10-21,2,466.32,7,Item_C
815,6,2023-12-24,25,213.24,14,Item_F
816,2,2023-01-06,25,421.04,25,Item_B
817,7,2023-12-08,7,57.02,11,Item_G
818,7,2023-09-12,46,291.26,23,Item_G
819,9,2023-12-06,48,64.89,12,Item_I
820,3,2023-12-18,25,157.98,22,Item_C
821,9,2023-10-22,46,208.33,28,Item_I
822,3,2023-04-24,21,402.82,23,Item_C
823,4,2023-05-02,36,257.96,12,Item_D
824,7,2023-09-02,14,427.97,27,Item_G
825,6,2023-09-03,3,141.96,2,Item_F
826,7,2023-09-28,9,81.99,19,Item_G
827,9,2023-08-31,2,167.15,26,Item_I
828,1,2023-12-09,39,38.18,28,Item_A
829,8,2023-08-22,37,349.36,7,Item_H
830,6,2023-02-22,47,328.03,26,Item_F
831,3,2023-08-23,9,249.39,16,Item_C
832,2,2023-10-05,43,361.54,14,Item_B
833,10,2023-06-09,49,389.82,30,Item_J
834,10,2023-06-11,32,261.42,25,Item_J
835,8,2023-04-15,12,263.18,2,Item_H
836,2,2023-08-16,36,10.31,6,Item_B
837,10,2023-07-06,18,479.04,29,Item_J
838,6,2023-01-20,24,479.66,1,Item_F
839,4,2023-09-04,21,62.59,14,Item_D
840,3,2023-03-24,7,166.11,3,Item_C
841,9,2023-10-16,40,276.57,14,Item_I
842,9,2023-02-04,17,63.87,13,Item_I
843,3,2023-05-30,36,247.92,4,Item_C
844,5,2023-08-07,42,296.1,26,Item_E
845,3,2023-04-21,33,106.84,5,Item_C
846,9,2023-04-06,29,250.53,28,Item_I
847,7,2023-04-20,15,260.71,28,Item_G
848,3,2023-09-01,18,185.34,28,Item_C
849,2,2023-02-01,2,479.28,24,Item_B
850,4,2023-10-19,48,37.2,28,Item_D
851,6,2023-02-13,15,168.06,8,Item_F
852,3,2023-04-28,41,237.08,14,Item_C
853,3,2023-10-02,5,316.01,12,Item_C
854,10,2023-11-29,1,109.55,20,Item_J
855,9,2023-08-08,24,388.05,9,Item_I
856,8,2023-12-16,44,117.66,9,Item_H
857,5,2023-04-18,35,241.67,15,Item_E
858,2,2023-11-11,18,482.01,24,Item_B
859,7,2023-01-23,39,325.71,18,Item_G
860,5,2023-06-07,32,163.32,5,Item_E
861,4,2023-01-10,1,319.81,30,Item_D
862,7,2023-05-29,7,124.07,3,Item_G
863,2,2023-02-07,46,40.42,3,Item_B
864,9,2023-12-26,23,318.1,2,Item_I
865,4,2023-09-18,48,126.84,17,Item_D
866,10,2023-04-13,15,26.26,28,Item_J
867,4,2023-10-06,44,142.45,23,Item_D
868,10,2023-04-29,15,131.19,19,Item_J
869,8,2023-10-07,45,11.78,3,Item_H
870,6,2023-06-25,5,410.25,1,Item_F
871,3,2023-05-08,32,226.87,27,Item_C
872,6,2023-09-02,44,323.97,19,Item_F
873,3,2023-04-25,35,143.37,5,Item_C
874,2,2023-10-07,3,318.65,19,Item_B
875,10,2023-09-14,23,423.88,11,Item_J
876,10,2023-03-29,37,327.93,22,Item_J
877,6,2023-01-09,36,106.7,18,Item_F
878,3,2023-06-19,23,53.35,23,Item_C
879,6,2023-05-02,33,300.72,18,Item_F
880,7,2023-11-18,40,125.55,23,Item_G
881,5,2023-08-25,21,271.8,15,Item_E
882,6,2023-08-26,5,325.75,18,Item_F
883,2,2023-01-30,39,179.7,8,Item_B
884,4,2023-02-15,42,9.07,8,Item_D
885,10,2023-07-03,11,141.15,5,Item_J
886,9,2023-10-25,15,352.01,12,Item_I
887,5,2023-11-16,42,341.27,22,Item_E
888,5,2023-10-11,20,77.58,29,Item_E
889,4,2023-09-16,26,338.04,30,Item_D
890,3,2023-05-17,20,361.87,27,Item_C
891,10,2023-12-06,17,156.6,20,Item_J
892,9,2023-10-17,5,71.64,16,Item_I
893,1,2023-07-08,29,409.88,3,Item_A
894,8,2023-06-27,1,485.45,2,Item_H
895,10,2023-10-30,34,297.79,14,Item_J
896,6,2023-07-11,1,66.08,30,Item_F
897,7,2023-03-31,21,182.61,12,Item_G
898,8,2023-06-30,29,248.3,1,Item_H
899,4,2023-09-25,11,428.74,15,Item_D
900,4,2023-03-12,6,82.13,10,Item_D
901,5,2023-06-14,5,259.91,21,Item_E
902,5,2023-01-26,39,136.38,4,Item_E
903,10,2023-02-01,23,95.39,27,Item_J
904,1,2023-01-16,35,56.21,4,Item_A
905,5,2023-08-21,7,20.02,8,Item_E
906,10,2023-05-01,38,232.76,12,Item_J
907,8,2023-12-09,22,291.29,10,Item_H
908,7,2023-10-05,49,11.47,6,Item_G
909,9,2023-10-17,15,166.06,14,Item_I
910,3,2023-07-30,30,38.24,1,Item_C
911,2,2023-05-07,7,172.78,11,Item_B
912,10,2023-06-22,42,393.58,3,Item_J
913,1,2023-11-01,5,164.64,21,Item_A
914,5,2023-09-07,10,340.21,1,Item_E
915,6,2023-10-27,21,295.73,26,Item_F
916,8,2023-08-03,48,319.24,22,Item_H
917,3,2023-03-12,2,292.86,20,Item_C
918,4,2023-10-21,10,479.56,8,Item_D
919,1,2023-10-15,20,255.42,29,Item_A
920,2,2023-03-18,43,135.17,29,Item_B
921,9,2023-12-22,45,145.88,9,Item_I
922,7,2023-02-04,41,265.17,26,Item_G
923,9,2023-07-29,3,96.14,5,Item_I
924,5,2023-01-02,9,320.17,15,Item_E
925,4,2023-08-19,27,496.24,26,Item_D
926,5,2023-06-05,18,91.02,22,Item_E
927,9,2023-03-05,21,497.94,24,Item_I
928,3,2023-11-07,48,358.99,22,Item_C
929,5,2023-02-14,11,266.61,14,Item_E
930,2,2023-02-06,44,295.09,8,Item_B
931,6,2023-04-16,35,344.28,22,Item_F
932,7,2023-04-01,5,405.12,25,Item_G
933,6,2023-12-05,18,332.4,5,Item_F
934,3,2023-09-01,15,41.45,22,Item_C
935,10,2023-09-13,14,367.38,17,Item_J
936,9,2023-08-22,45,413.01,12,Item_I
937,9,2023-06-21,2,9.6,9,Item_I
938,8,2023-03-25,40,33.98,2,Item_H
939,5,2023-12-06,15,7.9,7,Item_E
940,2,2023-03-10,29,177.47,24,Item_B
941,9,2023-09-16,43,99.23,21,Item_I
942,1,2023-12-23,36,42.31,4,Item_A
943,8,2023-02-21,40,143.09,25,Item_H
944,5,2023-05-03,7,287.4,17,Item_E
945,6,2023-09-27,6,92.36,1,Item_F
946,7,2023-11-21,21,120.76,10,Item_G
947,7,2023-09-23,17,216.42,18,Item_G
948,1,2023-09-29,44,335.23,25,Item_A
949,4,2023-05-31,38,199.83,21,Item_D
950,2,2023-08-03,36,178.21,2,Item_B
951,8,2023-09-10,15,14.1,14,Item_H
952,6,2023-04-16,36,11.98,6,Item_F
953,1,2023-05-22,8,64.22,21,Item_A
954,4,2023-06-02,47,433.69,28,Item_D
955,10,2023-08-29,20,56.92,8,Item_J
956,2,2023-08-05,18,349.75,26,Item_B
957,6,2023-10-07,25,411.11,20,Item_F
958,5,2023-08-27,24,107.21,2,Item_E
959,10,2023-03-03,4,216.93,26,Item_J
960,1,2023-11-16,8,184.9,6,Item_A
961,4,2023-02-21,24,82.94,24,Item_D
962,4,2023-09-16,10,328.25,16,Item_D
963,3,2023-11-05,30,185.56,15,Item_C
964,7,2023-10-17,7,69.51,12,Item_G
965,5,2023-08-24,7,86.0,13,Item_E
966,8,2023-11-15,30,59.95,13,Item_H
967,8,2023-01-05,42,125.13,27,Item_H
968,9,2023-08-29,49,212.02,30,Item_I
969,2,2023-01-29,29,179.05,23,Item_B
970,1,2023-04-22,12,261.61,22,Item_A
971,8,2023-12-01,10,170.25,24,Item_H
972,8,2023-03-13,12,371.12,7,Item_H
973,1,2023-10-18,47,118.39,4,Item_A
974,7,2023-02-01,43,396.86,12,Item_G
975,5,2023-03-16,38,159.18,4,Item_E
976,2,2023-07-16,46,414.49,7,Item_B
977,10,2023-11-18,44,287.8,25,Item_J
978,2,2023-08-23,17,175.35,5,Item_B
979,6,2023-02-04,27,181.72,10,Item_F
980,8,2023-07-12,31,364.38,19,Item_H
981,7,2023-06-22,11,4.72,16,Item_G
982,10,2023-10-30,45,157.96,16,Item_J
983,6,2023-05-01,10,230.55,20,Item_F
984,10,2023-07-18,15,110.64,24,Item_J
985,3,2023-12-13,39,180.25,14,Item_C
986,6,2023-07-15,44,103.0,13,Item_F
987,3,2023-10-20,25,420.93,26,Item_C
988,4,2023-04-25,42,425.32,7,Item_D
989,5,2023-11-17,44,88.43,16,Item_E
990,8,2023-10-13,16,60.03,4,Item_H
991,2,2023-03-25,28,353.86,16,Item_B
992,1,2023-05-11,26,366.63,9,Item_A
993,10,2023-05-30,38,488.77,29,Item_J
994,10,2023-12-27,29,284.96,4,Item_J
995,5,2023-12-27,10,347.13,22,Item_E
996,9,2023-05-10,17,496.13,7,Item_I
997,5,2023-11-08,3,110.35,22,Item_E
998,5,2023-06-03,1,63.9,14,Item_E
999,7,2023-09-06,35,45.16,16,Item_G
1000,1,2023-03-07,43,233.26,18,Item_A
1001,10,2023-09-20,26,456.43,5,Item_J
1002,8,2023-04-26,18,202.2,2,Item_H
1003,7,2023-11-17,29,104.49,10,Item_G
1004,9,2023-06-25,34,478.08,17,Item_I
1005,3,2023-12-19,7,455.71,22,Item_C
1006,2,2023-07-04,5,212.45,20,Item_B
1007,1,2023-08-27,48,275.91,24,Item_A
1008,1,2023-04-01,37,492.79,25,Item_A
1009,5,2023-03-24,45,162.13,30,Item_E
1010,2,2023-01-03,37,386.77,13,Item_B
1011,10,2023-12-19,29,77.02,21,Item_J
1012,2,2023-05-04,35,221.07,11,Item_B
1013,9,2023-02-13,48,349.84,15,Item_I
1014,7,2023-06-11,40,219.26,10,Item_G
1015,6,2023-03-24,36,365.24,7,Item_F
1016,4,2023-04-18,30,436.31,9,Item_D
1017,1,2023-06-02,2,26.79,29,Item_A
1018,9,2023-12-09,49,398.57,20,Item_I
1019,4,2023-12-18,7,479.65,14,Item_D
1020,3,2023-12-12,24,76.16,6,Item_C
1021,2,2023-02-07,18,391.37,23,Item_B
1022,9,2023-07-08,49,152.98,5,Item_I
1023,1,2023-08-12,25,364.46,23,Item_A
1024,1,2023-06-25,3,184.17,30,Item_A
1025,10,2023-01-12,28,220.79,30,Item_J
1026,9,2023-08-21,21,343.75,3,Item_I
1027,10,2023-01-03,13,98.53,15,Item_J
1028,4,2023-07-02,32,135.75,8,Item_D
1029,7,2023-11-07,12,92.48,10,Item_G
1030,8,2023-10-07,37,38.94,13,Item_H
1031,9,2023-10-11,49,301.67,18,Item_I
1032,5,2023-12-19,28,453.98,15,Item_E
1033,6,2023-04-11,41,407.08,22,Item_F
1034,3,2023-04-22,42,485.23,21,Item_C
1035,4,2023-01-01,10,246.65,13,Item_D
1036,4,2023-10-21,32,309.26,16,Item_D
1037,2,2023-02-06,32,414.89,9,Item_B
1038,2,2023-06-07,23,147.92,1,Item_B
1039,8,2023-07-20,25,146.66,17,Item_H
1040,4,2023-01-11,40,114.96,18,Item_D
1041,7,2023-12-10,24,21.87,15,Item_G
1042,7,2023-10-11,17,385.47,20,Item_G
1043,9,2023-06-29,16,95.17,10,Item_I
1044,5,2023-05-21,12,153.88,9,Item_E
1045,6,2023-07-19,17,458.12,4,Item_F
1046,4,2023-11-12,29,473.76,11,Item_D
1047,7,2023-12-16,3,362.08,19,Item_G
1048,8,2023-06-17,22,400.2,26,Item_H
1049,6,2023-12-19,47,322.76,4,Item_F
1050,5,2023-08-29,9,151.87,28,Item_E
1051,1,2023-12-01,22,483.78,17,Item_A
1052,5,2023-12-16,11,254.46,24,Item_E
1053,1,2023-11-17,3,234.65,10,Item_A
1054,4,2023-10-04,16,310.94,13,Item_D
1055,9,2023-07-18,16,339.5,27,Item_I
1056,5,2023-01-29,28,335.13,3,Item_E
1057,9,2023-10-17,42,127.08,13,Item_I
1058,7,2023-07-01,34,267.77,3,Item_G
1059,5,2023-04-26,21,332.63,19,Item_E
1060,9,2023-08-10,18,35.25,28,Item_I
1061,8,2023-01-15,33,380.63,24,Item_H
1062,7,2023-02-06,27,209.57,8,Item_G
1063,10,2023-09-14,44,89.86,21,Item_J
1064,3,2023-09-10,2,283.41,23,Item_C
1065,10,2023-05-12,37,126.89,12,Item_J
1066,5,2023-03-07,10,309.91,5,Item_E
1067,2,2023-04-13,38,468.44,7,Item_B
1068,6,2023-10-09,2,173.65,7,Item_F
1069,10,2023-08-22,5,348.72,16,Item_J
1070,10,2023-06-03,30,445.99,8,Item_J
1071,2,2023-08-10,34,477.98,12,Item_B
1072,3,2023-07-24,39,96.89,11,Item_C
1073,2,2023-08-15,44,42.55,3,Item_B
1074,4,2023-09-06,19,219.03,2,Item_D
1075,7,2023-11-25,10,65.71,20,Item_G
1076,9,2023-10-01,44,295.52,21,Item_I
1077,2,2023-07-09,40,1.06,29,Item_B
1078,4,2023-02-26,47,384.27,21,Item_D
1079,5,2023-09-01,40,323.27,28,Item_E
1080,3,2023-10-24,36,156.03,12,Item_C
1081,4,2023-03-06,4,305.75,19,Item_D
1082,7,2023-03-04,9,198.96,21,Item_G
1083,8,2023-04-13,8,183.53,3,Item_H
1084,7,2023-03-08,40,272.06,13,Item_G
1085,8,2023-02-23,42,313.02,29,Item_H
1086,5,2023-05-09,10,330.73,15,Item_E
1087,2,2023-11-09,34,460.95,12,Item_B
1088,7,2023-04-15,33,185.47,30,Item_G
1089,4,2023-05-13,10,392.83,1,Item_D
1090,6,2023-11-05,44,335.4,9,Item_F
1091,7,2023-06-05,42,296.45,5,Item_G
1092,2,2023-04-13,28,422.1,6,Item_B
1093,4,2023-01-10,17,426.21,28,Item_D
1094,9,2023-08-26,20,2.85,20,Item_I
1095,8,2023-09-08,8,63.61,3,Item_H
1096,7,2023-05-23,35,27.35,4,Item_G
1097,7,2023-12-23,16,467.17,10,Item_G
1098,9,2023-11-10,33,143.68,28,Item_I
1099,7,2023-08-16,24,229.83,15,Item_G
1100,9,2023-06-06,2,274.86,12,Item_I
1101,1,2023-09-09,2,263.52,13,Item_A
1102,8,2023-02-11,27,373.37,8,Item_H
1103,6,2023-01-09,47,74.85,20,Item_F
1104,3,2023-02-12,20,88.39,23,Item_C
1105,2,2023-08-14,24,77.63,9,Item_B
1106,6,2023-11-14,26,301.06,15,Item_F
1107,10,2023-08-14,41,75.98,19,Item_J
1108,6,2023-07-03,38,334.19,11,Item_F
1109,3,2023-05-08,5,146.17,21,Item_C
1110,7,2023-06-23,25,273.96,7,Item_G
1111,7,2023-05-01,17,84.29,14,Item_G
1112,3,2023-10-05,13,471.48,30,Item_C
1113,6,2023-04-17,42,40.15,29,Item_F
1114,4,2023-02-02,28,453.92,2,Item_D
1115,10,2023-03-19,14,386.32,10,Item_J
1116,6,2023-10-11,27,53.56,9,Item_F
1117,3,2023-07-14,30,391.77,10,Item_C
1118,3,2023-11-08,17,245.13,7,Item_C
1119,8,2023-12-21,5,444.04,8,Item_H
1120,8,2023-02-11,45,420.63,28,Item_H
1121,8,2023-08-18,33,428.48,3,Item_H
1122,9,2023-07-05,13,202.17,30,Item_I
1123,4,2023-01-21,36,215.24,30,Item_D
1124,8,2023-09-08,44,484.08,20,Item_H
1125,7,2023-11-04,13,14.46,3,Item_G
1126,7,2023-09-22,18,451.99,30,Item_G
1127,1,2023-06-04,46,190.69,5,Item_A
1128,9,2023-01-03,43,323.52,2,Item_I
1129,3,2023-07-26,47,67.92,21,Item_C
1130,3,2023-04-11,13,192.84,10,Item_C
1131,9,2023-12-28,7,408.46,1,Item_I
1132,3,2023-02-13,3,334.35,18,Item_C
1133,6,2023-11-14,9,307.73,18,Item_F
1134,5,2023-11-04,6,30.32,2,Item_E
1135,2,2023-10-23,21,90.5,30,Item_B
1136,6,2023-05-20,1,31.65,24,Item_F
1137,8,2023-04-23,33,294.27,6,Item_H
1138,1,2023-12-30,38,77.6,16,Item_A
1139,1,2023-09-10,8,302.4,21,Item_A
1140,2,2023-07-08,32,419.92,9,Item_B
1141,7,2023-12-09,2,345.18,30,Item_G
1142,9,2023-02-05,15,332.1,6,Item_I
1143,6,2023-11-14,30,183.26,22,Item_F
1144,9,2023-05-14,12,124.84,26,Item_I
1145,8,2023-05-27,10,434.43,19,Item_H
1146,5,2023-09-05,49,138.58,18,Item_E
1147,6,2023-03-19,43,74.0,30,Item_F
1148,6,2023-03-24,23,479.23,7,Item_F
1149,2,2023-09-16,16,169.28,6,Item_B
1150,4,2023-01-23,26,258.2,10,Item_D
1151,1,2023-04-05,6,466.24,28,Item_A
1152,3,2023-11-16,26,442.49,4,Item_C
1153,4,2023-08-28,44,339.95,12,Item_D
1154,10,2023-04-29,23,138.66,16,Item_J
1155,1,2023-10-11,33,273.79,14,Item_A
